year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2010,236,1.8855932203389831,5215.127118644068,11.960749406313559,5.528780473347457,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2011,322,1.8540372670807452,5790.347826086957,12.298845528260868,6.434441254037267,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2012,407,2.01965601965602,5899.2063882063885,12.357066687199016,6.886505086879605,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2013,476,1.9369747899159664,5826.72268907563,12.443866728613447,6.816179013466387,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2014,517,2.123791102514507,6112.257253384913,12.591685066073499,7.209821181373308,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2015,608,2.200657894736842,5921.453947368421,12.493924603157891,7.060311194523026,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2016,655,1.8305343511450383,5459.083969465649,12.560410456015267,6.6546569954961825,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2017,617,2.218800648298217,5830.7050243111835,12.493115064829825,7.363324661944893,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2018,496,2.493951612903226,6792.370967741936,12.550927054213714,8.193805523971772,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
2019,497,2.6559356136820926,7545.651911468813,12.459349898350098,9.105990157364184,False,adult;entertainment;mediasharing - adult;mediasharing - adult;mediasharing;socialnetworking - business;education;mediasharing - business;entertainment;mediasharing - business;health;mediasharing - business;informationtech;mediasharing - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - chatandmessaging;mediasharing - education;entertainment;mediasharing - education;games;mediasharing - education;informationtech;mediasharing - education;mediasharing - entertainment;games;mediasharing - entertainment;illegalcontent;mediasharing - entertainment;informationtech;mediasharing - entertainment;mediasharing - entertainment;mediasharing;sports - entertainment;mediasharing;streamingmedia - games;informationtech;mediasharing - games;mediasharing - illegalcontent;informationtech;mediasharing - illegalcontent;mediasharing - illegalcontent;mediasharing;searchenginesandportals - informationtech;mediasharing - mediasharing - mediasharing;newsandmedia - mediasharing;religion - mediasharing;shopping - mediasharing;socialnetworking - mediasharing;streamingmedia - 
